"Id","Title","Price","Distance","Time","EstimationMusic","Popularity","Category"
"539708","Klartext mit Peer Steinbrück im Rahmen der vhs-Universität",0.0,418.3236331898485,867,0,11,"school"
"540064","Bye Bye Lady",0.0,475.9193146135294,1513,148,7,"Sport"
"540213","ANDERS BRASILIEN: KUNST - Dokumentarfilm Abend mit der Filmemacherin",0.0,345.18937386906845,1220,759,2,"small business"
"539914","UNDERGROUND GUITAR / 22 Uhr",10.0,398.0790406586337,456,1000,33,"Entertainment"
"539711","Flavour- Night´s",0.0,426.54575377289086,623,1000,4,"business services"
"539311","Nightlife Konzert im Piano Lütgendortmund",0.0,447.2894507223608,729,1000,278,"Band"
"539359","ALLGÄU`S YOUNGBLOOD RAPPER 2012",3.0,445.3219948172801,679,0,220,"Tourismus"
"540107","Acoustic-DI-Jamsession",0.0,510.30936896441756,970,0,109,"Entertainment"
"539314","kostenloser Lauftreff",0.0,486.9017051197912,771,0,53,"Sport"
"539260","Benefizkonzert - Projekt JEKISS",0.0,481.7567693031355,812,607,93,"community"
"540070","14. Nacht der Schatten Leipzig",0.0,102.89734998802965,1106,1000,227,"company"
"539262","Boogie-Woogie Aufbau-Workshop(Stufe2)",0.0,381.1258469175154,1436,1000,15,"school"
"540023","TOP DOWN",0.0,472.7101683226844,1239,0,9,"museum/art gallery"
"583608","Kabarett: Ben Everding @ Erfurt",0.0,190.0699942956523,1539,0,314,"media/news/publishing"
"584060","UEFA Champions League live! Juventus Turin vs. FC Bayern",0.0,368.89191213522565,796,0,81,"bar"
"583709","Summer Dance Night mit DJ PAYE",0.0,149.95183885383895,567,1000,54,"bar"
"583410","Just Friends",0.0,303.97517546236764,603,1000,224,"local business"
"583459","Open Hour",0.0,539.4533798171345,448,129,23,"Sport"
"583314","BEST OF Pop up Comedy, Haus der Jugend, Düsseldorf, 12.12.2013",20.0,484.48223943387364,1042,1000,103,"company"
"584218","„Weltfräuleintag“ - Auf Demontage mit Fräulein Nina",0.0,439.04305912114796,763,0,29,"non-profit organization"
"583461","2. Reitsport Cavallino Geburtstag",0.0,241.79985493479288,783,0,0,"retail and consumer merchandise"
"584219","All You Can Drink Party für nur 29 € ! | Fu**ing Friday| 07.03. | GOLDEN SPACE |",9.7,359.82812975726387,1127,0,0,"restaurant/cafe"
"583811","7. Deutsch-Türkische Literaturtage 2013 „Türkische Namen – Deutsche Literatur  (7. Alman-Türk Edebiyat Günleri 2013 “Türkçe Isimler - Alman Edebiyati”)",0.0,261.7145190063295,1021,0,155,"organization"
"583912","Buddes Kammergroove: Conny Wagner & die Bulzermärtl Band",0.0,261.4156823935278,1049,1000,128,"Entertainment"
"583370","DEAD BATTERY (AT) @ METALECTRONIC, DUBCORE & BASS /// FREAK OUT",2.1,360.6248871655441,344,1000,1765,"club"
"583713","26.10.2012: Bassmania meets AKI Enschede @ Triptychon, MS",0.0,433.8330983647671,629,0,37,"community"
"583521","Studio 10",0.0,458.80649280560715,1281,0,611,"club"
"583466","Mano Maniak/Hubert Hofherr: Acoustic Blues Special",12.0,321.7590112984414,1505,1000,103,"business services"
"584068","Tony McManus",0.0,303.97517546236764,601,1000,224,"local business"
"583417","SMAG Beachclub",5.0,470.79527360382446,502,1000,9,"magazine"
"583525","MODUS2 vs. MIXERY PROMO PARTY",2.0,100.77071314245887,1029,1000,5,"club"
"583824","Freitags Special",0.0,471.95675373228914,1309,717,33,"club"
"583474","Schwoof - Die Party",0.0,189.07531966722334,1457,998,626,"Entertainment"
"583620","Ausstellung: Film Script Dance Manual Walking Tour",0.0,168.81899498405758,413,0,17,"museum/art gallery"
"583275","Warten auf den Weihnachtsmann",1.0,40.39426099922955,1053,851,21,"museum/art gallery"
"583382","Henrik Freischlader: Night Train To Budapest Tour 2014",0.0,475.15824942075426,1342,1000,645,"event planning/event services"
"583872","Single Party & House vs. Black",0.0,522.4045566713436,1167,0,70,"club"
"583425","mittig - Gottesdienst  Du hast die Wahl!? ",0.0,256.69757934286844,1135,0,29,"local business"
"583831","Relaxxx X-mas special @ LA.OLA. Büdchen Köln ... mit cruzzzDOWN & Hallimasch ... Eintritt frei",0.0,476.3866877743674,1412,0,92,"Band"
"583875","Bernard Allison Group (USA) * Blues Rock on Tour 2015",0.0,475.15824942075426,1442,1000,645,"event planning/event services"
"584027","La Cave All-Inclusive Party Wochenende",0.0,516.2780423513732,826,938,3,"club"
"581263","Discofox Tanzparty",0.0,473.7443138438385,1499,999,284,"Sport"
"581714","Après Ski Party",0.0,427.7446485098982,764,1000,498,"Entertainment"
"581715","VILLA DÜSSELDORF || 21 S?????????? || LIVE || ?GG???S ??????S ???? ?? ???S DJ SIMOS & DJ NIKOS NTC",0.0,485.27245718673925,595,1000,56,"Entertainment"
"582060","Würzburger Tastenspiel",0.0,303.8161884838146,1274,0,1,"church/religious organization"
"581266","Birthday Bash @ Cupola",0.0,302.7177235196717,868,0,5,"club"
"581571","OFF THE WALL",6.0,376.11809848829256,1135,1000,4,"Entertainment"
"582164","Gaudimaximum- Best of All",0.0,401.3381281989911,764,0,10,"club"
"581718","FINAAAAALE",0.0,252.5300906368165,841,87,6,"restaurant/cafe"
"581663","Tanz in den Mai mit der Freiwilligen Feuerwehr Kirchhellen",0.0,477.349702686581,816,709,137,"restaurant/cafe"
"581369","Sebel Live Oberhausen",0.0,481.6572005897757,495,999,567,"Band"
"582763","Black & White Party",0.0,313.7655194507837,1008,0,0,"club"
"582712","ATRIUM goes Ü30",0.0,323.00178566641875,967,1000,12,"bar"
"581723","The Last Prohibition Party Part One",0.0,55.86281528634831,1128,1000,112,"non-profit organization"
"582365","5. Ergoldinger Bürgerball",19.0,297.4291043509339,729,0,259,"concert venue"
"581925","Kommune Wild",0.0,61.3526124943602,1142,0,122,"Entertainment"
"582264","SongSalong - Liedermacherbühne",0.0,132.68182158218792,1189,0,223,"bar"
"582417","die grosse Rofa 80ies Party @ Rockfabrik",0.0,360.53291460524036,335,1000,13,"club"
"582619","Frühlingsgefühle",0.0,402.4138298277198,1135,1000,9,"club"
"581839","GERARD  „Blausicht“ Tour 2013 Support: Pimf",0.0,433.6910148806368,1012,1000,1055,"Entertainment"
"583118"," Andy Frasco & the U.N.  (Rock'n Soul & Party Blues)",0.0,128.33034483818943,1281,1000,143,"Entertainment"
"581376","Sommerfest der GfZK",0.0,100.9099317033984,1225,117,21,"museum/art gallery"
"581377","CELLAHEAD + ILYDAEN (Be)",0.0,537.4861067187704,1336,1000,197,"Entertainment"
"581841","Depeche Mode Party",0.0,100.6390917079381,1113,1000,12,"club"
"583019","The Rolling Stones in Bocholt Flashbacks sorgen für heiße Rocknacht beim Pitt",10.0,509.14499430633464,1100,1000,82,"restaurant/cafe"
"583122","Levantino",13.0,261.4156823935278,1532,1000,128,"Entertainment"
"582868","Konzert mit Steakknife, Kaapora,Hydra",0.0,207.20275752960524,987,0,0,"public places"
"582071","Ein Stück Heimat",0.0,376.09153261212896,1510,0,389,"Entertainment"
"583220","SA 29/11/14 – ASIAN TOUCH THE SKY // BLACK/CHARTS",0.0,441.06704040286553,1394,1000,40,"local business"
"583022","Fr. 6.12. - CRAZY NIKOLAUS PARTY in der freYheit",0.0,250.7248945977272,1036,0,17,"club"
"582571","DEMON´S EYE feat. Doogie White - New Album Tour & DP Klassiker live 2015/16",0.0,475.15824942075426,1708,1000,645,"event planning/event services"
"582679","Kicker Café + Ping Pong Club Opening mit Djs",0.0,131.67068749517338,1322,0,297,"non-profit organization"
"582373","Captain Morgan - Party",0.0,526.3780843753592,623,0,13,"Sport"
"583072","PRIDE",0.0,374.3611032250122,1022,0,240,"Entertainment"
"583180","I love 90´s",7.0,345.98334268146175,806,1000,67,"club"
"197912","Sächsisches VIOLA d’AMORE TRIO",12.0,14.83408404261276,1073,1000,70,"museum/art gallery"
"197940","MICHÈLE GURDAL, Klavier",0.0,457.23135038627527,1513,1000,7,"concert venue"
"197942","CARIBBEAN FIESTA - FR.22.05.2015 | APOLLO CLUB | WUPPERTAL",0.0,460.68560523215865,1568,0,46,"company"
"197943","Friday Light Fever – Eine Party für euch organisiert von dem Lessing Gymnasium Plauen",0.0,133.86963297210502,1099,1000,72,"club"
"197928","MusikFabrik im WDR | 50 | Jubiläum",0.0,474.8994213829588,1219,0,416,"Band"
"197929","Me and You - Live im Cattle Shed",0.0,255.7300760620178,742,1000,111,"restaurant/cafe"
"197946","Public Viewing WM 2014",0.0,478.2026605096951,1233,0,0,"Entertainment"
"197947","EAST CAMERON FOLKCORE + TIGERYOUTH",0.0,477.7636122791288,1297,1000,878,"Band"
"197975","OBERSTUFENPARTY -  NGK Stufe 12",0.0,483.49531586145537,1092,0,10,"club"
"197978","ATTAQUE SURPRISE presents: MINUIT MACHINE & DREAM AFFAIR - Live in Cologne",0.0,474.7705993324579,1183,1000,359,"Entertainment"
"197979","Konzert",0.0,433.834735010039,848,0,0,"bar"
"198006","Seidels 1. Wandertag",0.0,99.37016190127186,588,0,2,"Entertainment"
"197961","3-2-1... MEINS // FR. 30.05 // NACHTCAFE BAMBERG",0.0,242.74924159494583,1211,0,22,"club"
"198012","Eröffnung neuer LEGO® Star Wars™ Miniland Ausstellungsbereich",0.0,479.910258495097,1502,0,6,"attractions/things to do"
"199216","Itchy Teeth (UK)",0.0,440.0834360692841,1204,0,3,"restaurant/cafe"
"199316","Cajon-Einsteigerkurs mit Matthias Philipzen",0.0,445.23073293159183,1142,0,16,"local business"
"199166","LIVE: Stuart O´Connor [UK] / Joscha Mohs (Moss-Grown Trigger)",0.0,460.9411363157416,1312,1000,47,"restaurant/cafe"
"199119","Ü30 Party",0.0,351.3109980097123,1141,1000,9,"company"
"199022","SARA JACKSON-HOLMAN (Portland) || LUKO (Muc)",0.0,360.1290694080948,1144,0,1174,"public places"
"199132","Tourkonzert Moritzburg Festival Orchester",0.0,136.78125455754315,1281,1000,531,"company"
"199036","KONFETTI EXPLOSION + TALSTRASSE 3-5 @ SAX CLUBZONE CHEMNITZ",0.0,64.11191133557814,1303,0,20,"club"
"199329","80er/90er",0.0,483.49531586145537,1310,0,10,"club"
"199140","Rock-Session im Checkpoint",0.0,483.8579150080334,1121,1000,208,"Entertainment"
"199068","Doors of Perception + Lasse Reinström",0.0,72.89917245173321,1541,1000,257,"club"
"199058","16 Jahre L-Club & Ali",3.0,301.97467224721225,1310,1000,161,"just for fun"
"199070","SkullCrusher presents: Satan Clause is watching you with Darkened Nocturn Slaughtercult, Purgatory, Musical Massacre.",0.0,7.661075890321905,1051,1000,48,"community organization"
"199065","Empire's Oktoberfest Part One",0.0,493.02472143295984,1008,1000,46,"club"
"199212","LIEBE NACH SIEBEN - Die Single-Party mit dem Bett! + VON 21-23H ALLE GETRÄNKE KOSTENLOS!* 11.07. @ Reichwaldz!",0.0,400.9457110620522,1253,0,16,"event planning/event services"
"199082","Sa. 08.11. ab 20h: The U2´s LIVE @ Markt17!!!",0.0,525.0110149126413,1373,0,0,"club"
"199365","FIGHTCLUB:  Dorfdisse 95 vs. DieJanes",0.0,190.0699942956523,1387,0,314,"club"
"199366","Friday Swing Cologne am Fr. 19. September - West Coast Swing Workshop und Party 4 FREE im tanzraum",0.0,475.81221989312223,1323,0,0,"Sport"
"199218","Endzeit Festival",0.0,470.53287489552554,1393,0,760,"non-profit organization"
"199223","Atelierkonzert mit Gil Delindro",0.0,1.770402495091674,1164,0,2,"non-profit organization"
"199242","Mord in der Heesfelder Mühle - Lesung",0.0,439.10751565544575,1241,0,1,"Tourismus"
"199243","LIVE: SISTER RAY / OPILIONES / GOOD NIGHT WORLDWIDE",0.0,460.9411363157416,1329,1000,47,"restaurant/cafe"
"199399","NIGHT FEVER || Die neue Schicht Meitingen",0.0,346.29891264389283,1387,0,1,"club"
"199379","Aufnahme- und Ehrenabend",0.0,485.94684071660805,1374,0,2,"non-profit organization"
"199303","Erntedankgottesdienst",0.0,222.3834388331097,981,18,50,"church/religious organization"
"199432","Casting Meisterschaftsgruppen Kitzingen und Würzburg",0.0,303.6094396236648,1329,0,1,"business services"
"199247","GET DOWN with Special Guest **D-Nice** (NYC, Boogie Down Productions), Dj Double D and Fangkiebassbeton",0.0,476.1317337431656,1324,1000,49,"club"
"199407","Do: PLATINUM w./ twoisaparty / juggleberry spin",0.0,305.1903928601989,1329,1000,30,"club"
"199434","• 1 JAHR BLACK FRIDAY @ CUBE CLUB - DIE GEBURTSTAGSPARTY •",5.0,352.97121741325765,1344,1000,9,"event planning/event services"
"199307","Rock-Session im Checkpoint + opening act: NOVA AREA",0.0,483.8579150080334,1324,1000,208,"Entertainment"
"199309","Akustik-Session im Checkpoint + opening act: NATURE IN THE CITY",0.0,483.8579150080334,1337,1000,208,"Entertainment"
"199397","MASHUP CLASH ab16 || Die neue Schicht Meitingen",0.0,346.29891264389283,1337,0,1,"club"
"199311","Clear the Dancefloor im L",0.0,301.97467224721225,1281,1000,161,"just for fun"
"199438","All-In AllYouCanDrink @ Hundertmark",0.0,466.7548620595661,1275,1000,15,"club"
"199483","Funkhaus Europa : Odyssee 2013 - Jaqee feat. Joe Driscoll & Sekou Kouyate",0.0,461.9908267719968,911,0,0,"event planning/event services"
"199468","X-MAS Metal",6.0,525.0110149126413,1414,1000,0,"club"
"199440","Club Night mit DJ Inc!",0.0,239.51598195961355,1274,1000,7,"club"
"199515","PEPPERMINT UNION : Kapitel 2 Weihnachtskuss",0.0,470.7431953198006,1418,981,10,"club"
"196793","The Brew UK Tour @ Bochum | Support TOS",0.0,468.87544095924983,803,1000,665,"Band"
"196735","Casinoabend",4.0,259.057533549789,806,0,0,"Entertainment"
"198311","Sugar (manche mögen's heiß)",0.0,94.49991209730251,880,1000,0,"event planning/event services"
"198403","NENA - Tour 2014",0.0,94.49991209730251,1309,0,0,"event planning/event services"
"198404","COCKTAIL PARTY || Partystadl Meitingen",0.0,346.29891264389283,1247,0,1,"club"
"198464","PFINGSTFERIENPROGRAMM",0.0,263.91034654876097,1221,0,5,"non-profit organization"
"198449","After Mallorca Zeltparty",0.0,348.3481386752709,1198,1000,9,"bar"
"198380","Konzert // Gin Gin Orchestra live",0.0,190.22958537911694,1078,0,24,"restaurant/cafe"
"198381","Jazz Brunch mit LUDWIG SEUSS",0.0,359.46841513871436,1002,1000,1924,"hotel"
"198423","Max Meinhardt LIVE im Substanz (+ Special Guest!!!)",8.0,361.74550353826953,1189,0,186,"Band"
"198425","RRC D5 Open House",0.0,470.75596793319835,1520,0,45,"non-profit organization"
"198470","Großes Sommerfest",0.0,348.3481386752709,890,809,9,"bar"
"198504","49 CENT PARTY @ SAX CLUBZONE CHEMNITZ",0.0,64.11191133557814,1099,0,20,"club"
"198440","Metal-Party",0.0,459.6043825728441,1009,0,20,"Entertainment"
"198441","Groove Gipfel",0.0,433.834735010039,1035,0,0,"bar"
"198508","Late Night Big Band Show",0.0,351.15787115074653,1002,998,378,"club"
"198428","MALLORCA PARTY ab16 || Partystadl Meitingen",0.0,346.29891264389283,1225,0,1,"club"
"198496","Weiberfastnacht-Party 2013",10.0,486.0110500824646,734,1000,16,"club"
"198583","Champions League Final - Spanish Night",0.0,353.75000586410704,1205,802,42,"bar"
"198539","Marke Monheim - René Steinberg",0.0,478.2026605096951,1197,0,0,"Entertainment"
"198526","Dieter Maschine Birr (Puhdys) - Geschichten und Lieder",0.0,72.89917245173321,1170,1000,257,"club"
"198528","Book meets Whisky...Islay – alles was torft und raucht",0.0,440.0884675902174,1078,0,5,"book store"
"198543","Plätchenparty Paare Voerde",0.0,494.4922337700286,1049,986,17,"Sport"
"198592","Rock-Session im Checkpoint + opening act: TOM STRYDER",0.0,483.8579150080334,1170,1000,208,"Entertainment"
"198668","PUBLIC VIEWING >WM- Achtelfinale<",0.0,1.6817618989358682,1242,44,38,"restaurant/cafe"
"198699","KMIYC - Die Singleparty in HIMMERICH",1.0,527.4527384482519,1218,1000,24,"club"
"198628","Eurodance Party",0.0,374.2538636268755,806,0,7,"community"
"198645","Livemusik zum Haxentag",0.0,24.23044689151399,1245,0,118,"restaurant/cafe"
"191441","TV Noir Konzerte #7 in Münster: DEAR READER & HERRENMAGAZIN",0.0,433.8330983647671,656,1000,448,"tv show"
"191292","Cologne Jass Society – »Christmas time in New Orleans«",0.0,483.54252280625053,672,1000,118,"non-profit organization"
"191459","1. Bürgerbräufest",0.0,303.8766267276859,483,0,264,"Tourismus"
"191500","Jolanda Hunter & The Freedom Fries",8.0,351.15787115074653,1386,1000,378,"club"
"191058","Open Stage",0.0,466.77120218230095,1245,0,172,"non-profit organization"
"191496","LichterZauber",0.0,360.66857996413603,1247,0,48,"Tourismus"
"191472","Schwarz/Weiß Jugendparty XXL",3.5,391.8512549651178,372,1000,5,"company"
"191497","Pflanzaktion an der Kunstvilla!",0.0,259.4941573130461,1160,0,1,"museum/art gallery"
"191480","CHIXDIGGIT! + NIMRODS + FEEBLES",0.0,454.6546533632441,448,1000,112,"club"
"191595","SHAKE UP pres. ***X.MAS.SIVE*** The Oldskool Issue",0.0,476.1317337431656,692,1000,49,"record label"
"191597","Cherry Casino ; The dirty Robbers",0.0,254.92625408091115,1387,1000,76,"bar"
"191255","Friends of Facebook  VOL.6",5.0,448.789357592748,365,1000,33,"food/beverages"
"191634","Fretless",0.0,430.10627396455925,1324,0,167,"bar"
"191581","The Kissing Bluessession V",0.0,364.4731892595892,896,999,65,"bar"
"191605","Obituary + Support",0.0,470.2187133828586,503,1000,338,"Entertainment"
"191259","80er Party",0.0,316.4392891793688,1373,0,65,"regional website"
"191646","VERSTECK ( elektronische Tanzmusik )",0.0,381.53985656807555,1239,1000,4,"club"
"190299","Felix Heydemann Live Lounge feat. Kate Carrer & Philip Roesler",0.0,537.762990889346,419,1000,148,"restaurant/cafe"
"190265","Planet Rock + Wave + Getränkespecial @ Rockfabrik",0.0,360.53291460524036,449,1000,13,"club"
"190313","Nacht der Musik",0.0,350.8907669384671,971,978,13,"restaurant/cafe"
"190318","DISDAS MIT DJ STENZ M.",0.0,356.64681816097567,981,0,0,"bar"
"190334","Twisten in Taucha / Café Esprit",0.0,94.08977896455232,1115,0,111,"Band"
"190335","Gurdan Thomas - Akustischer Folkpop mit Blechblas und Akkordeon",0.0,357.67267899103143,949,0,7,"restaurant/cafe"
"190351","Jazz im Keller- Jazz Session",0.0,351.15787115074653,1117,1000,378,"club"
"190321","Die große Johann Strauß Gala",0.0,192.32741545045397,1003,0,190,"government organization"
"190322","Dark City Nürnberg  (immer am zweiten Freitag im Monat)",5.0,256.27537365750004,952,0,0,"community"
"190326","Der legendäre LOOP-DONNERSTAG - alle Ladies for free!",0.0,256.27537365750004,902,0,0,"concert venue"
"190347","House of Lords + Support",0.0,470.2187133828586,365,1000,338,"Entertainment"
"190331","GERT KILIAN & “afropean project”",0.0,329.0235332919524,973,0,103,"Entertainment"
"190390","Literatur im Folkwang: Philipp Schönthaler",5.0,470.73507955768025,945,0,61,"company"
"190377","Krisiun - Malevolent Creation - Vital Remains + Support",0.0,470.2187133828586,379,1000,338,"Entertainment"
"190378","MOTORCHESTRA Aftershow Klubnacht / 16 STEPS TO HEAVEN",0.0,476.7133836568402,966,0,124,"record label"
"190433","06.MÄRZ Campus Szene // Angels Lounge",0.0,456.3074362314653,761,0,0,"club"
"190418","SKIP TO FRIDAY - LIVE",3.0,463.6418015138356,1016,0,21,"Band"
"190422","Karnevalsparty",0.0,475.19317796913316,715,856,33,"public figure"
"190396","Dark Club Night",0.0,190.2932803644919,1015,0,118,"concert tour"
"190426","WRONG KONG + PARDON MS. ARDEN",0.0,360.6248871655441,420,1000,1765,"club"
"190411","Seven (7) - Die Gitarrenparty mit DJ Lemmi",0.0,459.6043825728441,1022,0,20,"Entertainment"
"190450","50.000er Poker Turnier",0.0,443.0437467034512,1141,0,322,"business services"
"190464","Krimilesung mit Claudia Vilshöfer",10.0,483.54252280625053,987,0,118,"non-profit organization"
"190431","2. Punk 'N' Billy",0.0,203.67162763079762,1156,0,250,"Entertainment"
"190456","Die Baer und das Pack Live im Relax´t!",0.0,364.4731892595892,1142,1000,65,"bar"
"190445","Konzert",0.0,254.92625408091115,1133,0,76,"bar"
"190485","HATIPUH* Tante Rike macht es B2B",0.0,467.1779386264033,1134,0,10,"club"
"190500","IWWWDNW",0.0,537.762990889346,369,1000,148,"restaurant/cafe"
"190514","MASSiF CENTRAL Februaredition mit Bauer & Bartoszek + Villeroy & Bass",0.0,359.4562826730022,384,1000,268,"society/culture website"
"190516","Elster Club (le):: Record Release Party::, supp. Glory Art Youth (ks)",0.0,133.88315537421792,385,1000,485,"club"
"190492","Fledermausführungen",0.0,471.6177041980539,1183,0,15,"Tourismus"
"190477","Saturdays mit Lutz Vegas",0.0,537.762990889346,442,1000,148,"restaurant/cafe"
"190509","** HEXENBALL ** mit Albkracher",0.0,400.27791288916967,1107,0,272,"club"
"190534","Voodoo Kult",0.0,272.56779927239097,1013,911,14,"club"
"190510","Theater Mummpitz - „HEXENSCHUSS“ von John Graham",0.0,431.17137220990435,721,0,79,"attractions/things to do"
"190541","Ü30/PLUS Maitanz Edition",0.0,489.6574055962482,816,1000,25,"organization"
"190574","Preview - Krieg der Knöpfe",0.0,296.1717694467078,415,0,5,"company"
"190588","Business Women's Society",0.0,358.9523372041923,986,0,50,"restaurant/cafe"
"190581","15 Jahre Chaplin´s vs. Yami´s B-DAY",0.0,135.74336734002256,1015,1000,24,"bar"
"190605","22. Internationaler Augsburger Jazzsommer",0.0,360.66857996413603,1258,0,48,"Tourismus"
"190621","CONNCETION DAY ? EDITION BERLIN CONNECTION ?",0.0,358.9523372041923,1181,1000,50,"restaurant/cafe"
"190606","Die kleine Meerjungfrau - Das Musical",9.0,192.32741545045397,1010,0,190,"government organization"
"190597","EULE ON SPEED 120 Minuten Party Münster / FREIER EINTRITT BIS 21:30 UHR!",0.0,434.98663028076237,1161,908,54,"Entertainment"
"190641","Kölner Lichter LIVE Übertragung + Björn Heuser Konzert",0.0,474.8015286376703,526,0,1,"restaurant/cafe"
"190646","Buchpräsentation: 111 Orte in Bonn, die man gesehen haben muss",0.0,466.20828940239744,966,0,9,"hotel"
"190630","15.6. Workshop KlangImpulse - Jeder kann Musizieren",0.0,104.0513190558283,1226,0,9,"Entertainment"
"190699","FRIZZ FEICK & HERR SCHOEN UND SO",0.0,359.744421715997,344,1000,334,"Tourismus"
"190670","Scottish Evening",0.0,252.2257236212842,512,0,58,"Entertainment"
"190717","RHYTHM AND BLUES",0.0,381.53985656807555,1205,1000,4,"club"
"190694","1 Jahr DISTILLERS BAR!",0.0,356.64681816097567,1051,0,0,"bar"
"190743","Danke, Thomas Lurz!",0.0,304.7349914088758,1253,0,0,"Tourismus"
"190834","Uwe Steimle Zeit heilt alle Wunder",0.0,162.16356745590406,456,971,166,"company"
"190753","07.12 ~ 1 YEAR NO BOOTY NO PARTY ~ SIR JAI (Kool Savas) - Jugglerz (DJ Meska & Shotta Paul) - DJ Sidekickz ~ VILLA FLORA",9.0,361.7205615437516,1037,1000,163,"Entertainment"
"197187","SIX / Jessen / Schützenhaus",0.0,0,1056,1000,111,"Band"
"197341","Advent auf CARL. - Adventsmarkt mit Programm für die ganze Familie",0.0,470.53287489552554,1408,0,760,"non-profit organization"
"197100","BASSMASSIVE",0.0,97.86131142538622,778,1000,84,"club"
"197212","Rock-Session im Checkpoint + opening acts: LEFT THUMB UP + KONTROLLPUNKT + SPRENGKOPF + FOLIVORA",0.0,483.8579150080334,1044,1000,208,"Entertainment"
"197156","DE LA CREME",0.0,475.9740499011234,971,1000,16,"club"
"197063","ACHT BRÜCKEN | Ein Tag rund um John Cage",0.0,474.5314560554329,457,1000,1402,"Band"
"197258","Havana Stadl Night || Partystadl Meitingen",0.0,346.29891264389283,1023,0,1,"club"
"197358","Whateva - for the ladies",0.0,466.7548620595661,1302,1000,15,"club"
"197281","GASTSPIEL Bob Lehmann ›Dirty Drechseln‹",0.0,118.28141201240551,1506,0,1012,"Entertainment"
"197298","Kieran Goss - Tour 2014",0.0,475.1933863115175,1393,348,252,"concert venue"
"197367","Ü30 PARTY mit DJ TOM & DJ DANI",0.0,296.18790509417965,1469,1000,8,"club"
"197362","Konzert",0.0,374.3611032250122,1178,0,240,"Band"
"197384","Unplugged",0.0,537.3643894319562,1161,0,2,"public places"
"197400","3. Nachbarschaftstreffen Tag des guten Lebens 2015",0.0,476.8833220616591,1545,0,2,"community/government"
"197286","SONiCFOOD Basskuscheln Special",0.0,1.8657319097061127,1000,995,18,"Band"
"197387","Kölner Karneval // After Zug Faschingsparty // 21.02.2012",0.0,271.93013198326423,381,0,10,"attractions/things to do"
"197291","Lange Nacht der Musik - Glockenbachwerkstatt",0.0,360.1290694080948,1198,993,1174,"Band"
"197452","Konzert",0.0,375.85148304337406,1142,0,1,"Band"
"197395","Valentine & The True Believer",0.0,102.73735852061743,1036,0,26,"restaurant/cafe"
"197411","Hans im Glück (ab 5 Jahren)",0.0,262.6357498203058,1143,1,492,"Entertainment"
"197396","? BLACK JACK ? FR.17.1.2014 ?",8.0,360.0344598545415,1078,1000,6,"Entertainment"
"197466","Groovebox Cajon Workshop mit Ruven Ruppik",0.0,328.18898945723754,1341,0,1,"local business"
"197460","Pete Wyoming Bender & Joe Kucera",0.0,440.0834360692841,1001,0,3,"restaurant/cafe"
"197463","SCHWARZHALT",0.0,487.97172493549493,1070,993,0,"Entertainment"
"197470","Katrin Bauerfeind - Mir fehlt ein Tag zwischen Sonntag und Montag - Geschichten vom schönen Scheitern",0.0,470.53287489552554,1370,0,760,"non-profit organization"
"197487","Girls just wanna have fun! Der Partyshake zum Frauentag",0.0,118.28141201240551,1489,1000,1012,"Entertainment"
"197489","Trash Liebe",0.0,483.49531586145537,1477,0,10,"club"
"197430","RYAN KEEN - Room for Light Tour 2014",0.0,474.83015938284956,1208,1000,220,"event planning/event services"
"197501","Nasty Christmas",0.0,359.37431142149387,1422,1000,7,"club"
"197493","Gorilla Gunman und Ska GB",0.0,476.0339415047949,1100,0,4,"bar"
"197520","Sexy & Black Part 2",0.0,239.51598195961355,1198,1000,7,"club"
"197507","FRIDAY I´M IN LOVE",0.0,296.18790509417965,1099,1000,8,"club"
"197522","THE real HANGOVER PARTY",0.0,242.74924159494583,841,0,22,"club"
"197548","KELLER STEFF, ROLAND HEFTER & MICHI DIETMAYR „3 MÄNNER MIT GITARRE“",0.0,304.24914965376297,1766,1000,523,"concert venue"
"197525","Girls Night Out",0.0,242.74924159494583,742,0,22,"club"
"197511","THESE ARE THE BREAKS im Reitknecht 6",0.0,360.6248871655441,1484,1000,1765,"club"
"197600","Verbrennungen - (Theaterabo Salzachhalle)",0.0,351.0910870307279,1142,0,291,"Entertainment"
"197571","Das Märchenzelt: »Die schönsten Märchen zum Frühlinsanfang« (ab 4)",7.0,362.07009218061336,1507,0,344,"Entertainment"
"197616","Deutschland - das letzte große Abenteuer",0.0,464.6460657717506,1133,0,270,"restaurant/cafe"
"197605","Rock Before X-Mas 7",22.0,408.91106960399225,688,1000,105,"Entertainment"
"197607","SONIC BOOM//SA.04.01.14//CARIBBEAN VIBES//CLUB KREUZBERG BONN",0.0,467.0822679596134,1065,0,3,"Band"
"197651","Schlittenfahrt fahren auf dem Frühlingsfest in Lüdenscheid",0.0,425.73065767867456,1143,209,113,"Tourismus"
"198272","AB IN DEN URLAUB! 400€ zu gewinnen || Die neue Schicht Meitingen",0.0,346.29891264389283,1499,0,0,"club"
"198230","?Cosmotopias Wohnzimmer Club? 12.10. ?",0.0,438.5160781912971,981,1000,22,"club"
"198324","1000GRAM | 28. April | 21 Uhr",4.0,61.3526124943602,1544,0,122,"Entertainment"
